year-month-day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir
2012-8-12,19,NA,21,26,1005,SE,28.61,0,0
2012-8-12,20,NA,21,25,1006,SE,32.63,0,0
2012-8-12,21,NA,21,25,1007,SE,37.55,0,0
2012-8-12,22,NA,20,24,1008,SE,42.47,0,0
2012-8-12,23,NA,21,22,1009,cv,0.89,0,2
2012-8-13,0,NA,21,22,1009,cv,1.78,0,3
2012-8-13,1,NA,21,22,1009,SE,3.13,0,4
2012-8-13,2,NA,21,22,1009,NW,1.79,0,0
2012-8-13,3,NA,21,22,1009,NW,3.58,0,0
2012-8-13,4,NA,21,21,1009,NW,6.71,0,0
2012-8-13,5,NA,21,21,1009,NW,9.84,0,0
2012-8-13,6,NA,20,21,1010,NW,12.97,0,0
2012-8-13,7,NA,21,22,1010,NW,16.1,0,0
2012-8-13,8,NA,19,24,1010,NW,21.02,0,0
2012-8-13,9,NA,20,26,1010,NW,25.04,0,0
2012-8-13,10,NA,20,28,1010,NW,29.06,0,0
2012-8-13,11,13,16,28,1010,NE,3.13,0,0
2012-8-13,12,13,13,29,1010,NE,6.26,0,0
2012-8-13,13,13,12,29,1009,NE,8.05,0,0
2012-8-13,14,14,12,29,1008,SE,1.79,0,0
2012-8-13,15,14,14,29,1008,SE,3.58,0,0
2012-8-13,16,15,14,29,1008,SE,6.71,0,0
2012-8-13,17,21,14,28,1008,SE,8.5,0,0
2012-8-13,18,26,16,27,1008,SE,12.52,0,0
2012-8-13,19,32,16,26,1008,SE,15.65,0,0
2012-8-13,20,33,18,22,1009,cv,0.89,0,0
2012-8-13,21,38,18,21,1009,SE,1.79,0,0
2012-8-13,22,46,19,22,1009,SE,3.58,0,0
2012-8-13,23,47,19,20,1009,SE,4.47,0,0
2012-8-14,0,NA,19,21,1008,SE,6.26,0,0
2012-8-14,1,50,19,20,1008,SE,7.15,0,0
2012-8-14,2,67,19,20,1008,NE,1.79,0,0
2012-8-14,3,71,19,20,1008,NE,2.68,0,0
2012-8-14,4,72,18,19,1008,NE,3.57,0,0
2012-8-14,5,68,18,19,1007,cv,0.89,0,0
2012-8-14,6,66,18,19,1008,cv,1.78,0,0
2012-8-14,7,71,19,20,1007,cv,2.67,0,0
2012-8-14,8,73,19,21,1008,NE,1.79,0,0
2012-8-14,9,84,20,22,1007,SE,1.79,0,0
2012-8-14,10,104,20,24,1007,SE,3.58,0,0
2012-8-14,11,76,18,26,1007,SE,6.71,0,0
2012-8-14,12,47,16,25,1007,SE,10.73,0,0
2012-8-14,13,42,13,24,1006,SE,14.75,0,1
2012-8-14,14,27,13,24,1006,SE,19.67,0,0
2012-8-14,15,37,14,24,1006,SE,26.82,0,0
2012-8-14,16,42,14,23,1006,SE,31.74,0,0
2012-8-14,17,52,15,23,1005,SE,36.66,0,0
2012-8-14,18,50,15,22,1006,SE,40.68,0,0
2012-8-14,19,27,14,21,1006,SE,44.7,0,0
2012-8-14,20,31,15,21,1006,SE,47.83,0,0
2012-8-14,21,33,15,20,1006,SE,49.62,0,0
2012-8-14,22,42,16,20,1006,SE,51.41,0,0
2012-8-14,23,40,17,20,1006,SE,53.2,0,0
2012-8-15,0,48,16,19,1006,SE,54.99,0,0
2012-8-15,1,57,16,18,1006,cv,0.89,0,0
2012-8-15,2,59,17,18,1005,cv,1.78,0,0
2012-8-15,3,68,17,17,1005,SE,0.89,0,0
2012-8-15,4,69,17,17,1005,cv,0.89,0,0
2012-8-15,5,67,17,17,1005,NE,0.89,0,0
2012-8-15,6,73,17,17,1006,cv,0.45,0,0
2012-8-15,7,71,19,19,1006,NW,0.89,0,0
2012-8-15,8,70,18,22,1006,NW,4.02,0,0
2012-8-15,9,72,19,24,1007,NW,5.81,0,0
2012-8-15,10,63,19,25,1007,NE,1.79,0,0
2012-8-15,11,59,19,27,1007,NE,3.58,0,0
2012-8-15,12,45,19,29,1007,NW,3.13,0,0
2012-8-15,13,26,19,30,1006,NE,3.13,0,0
2012-8-15,14,14,18,30,1006,NE,4.92,0,0
2012-8-15,15,16,19,32,1006,NW,1.79,0,0
2012-8-15,16,25,18,31,1006,cv,0.89,0,0
2012-8-15,17,20,17,32,1007,cv,1.78,0,0
2012-8-15,18,23,19,28,1007,SE,1.79,0,0
2012-8-15,19,31,18,28,1007,SE,5.81,0,0
2012-8-15,20,45,18,27,1008,SE,9.83,0,0
2012-8-15,21,80,18,25,1009,SE,11.62,0,0
2012-8-15,22,67,18,26,1009,SE,15.64,0,0
2012-8-15,23,89,19,23,1010,SE,16.53,0,0
2012-8-16,0,91,20,22,1010,SE,18.32,0,0
2012-8-16,1,90,20,21,1010,cv,0.89,0,0
2012-8-16,2,96,20,22,1010,SE,1.79,0,0
2012-8-16,3,88,20,21,1010,cv,0.89,0,0
2012-8-16,4,86,20,21,1010,SE,1.79,0,0
2012-8-16,5,65,19,20,1011,NE,0.89,0,0
2012-8-16,6,83,20,20,1012,NE,1.78,0,0
2012-8-16,7,97,20,22,1012,cv,0.89,0,0
2012-8-16,8,108,21,24,1012,cv,1.78,0,0
2012-8-16,9,96,22,26,1012,NE,1.79,0,0
2012-8-16,10,102,22,28,1012,cv,0.89,0,0
2012-8-16,11,78,22,29,1012,cv,1.78,0,0
2012-8-16,12,60,22,29,1011,cv,3.57,0,0
2012-8-16,13,52,19,31,1010,SE,4.02,0,0
2012-8-16,14,53,17,30,1010,SE,8.04,0,0
2012-8-16,15,NA,17,31,1009,SE,12.06,0,0
2012-8-16,16,NA,19,30,1009,SE,16.98,0,0
2012-8-16,17,41,18,29,1009,SE,21.9,0,0
2012-8-16,18,64,19,29,1009,SE,25.92,0,0
2012-8-16,19,67,19,27,1009,SE,29.94,0,0
2012-8-16,20,64,19,26,1009,SE,33.07,0,0
2012-8-16,21,53,19,26,1010,SE,34.86,0,0
2012-8-16,22,73,19,25,1010,SE,37.99,0,0
2012-8-16,23,77,19,25,1010,SE,42.91,0,0
2012-8-17,0,70,18,24,1010,SE,46.04,0,0
2012-8-17,1,67,18,24,1009,SE,49.17,0,0
2012-8-17,2,64,19,23,1009,SE,50.96,0,0
2012-8-17,3,77,20,22,1009,SE,54.09,0,0
2012-8-17,4,78,20,22,1009,SE,58.11,0,0
2012-8-17,5,96,20,22,1009,SE,59.9,0,0
2012-8-17,6,112,20,22,1009,SE,61.69,0,0
2012-8-17,7,119,21,23,1009,cv,0.89,0,0
2012-8-17,8,123,21,23,1009,SE,1.79,0,0
2012-8-17,9,129,22,24,1009,SE,3.58,0,0
2012-8-17,10,143,22,25,1009,SE,5.37,0,0
2012-8-17,11,146,23,27,1008,SE,8.5,0,0
2012-8-17,12,146,23,27,1008,SE,10.29,0,0
2012-8-17,13,139,23,27,1008,SE,12.08,0,0
2012-8-17,14,118,23,29,1007,SE,15.21,0,0
2012-8-17,15,NA,22,29,1006,SE,20.13,0,0
2012-8-17,16,130,22,28,1006,SE,24.15,0,0
2012-8-17,17,144,21,28,1006,SE,29.07,0,0
2012-8-17,18,147,22,27,1006,SE,33.09,0,0
2012-8-17,19,161,22,26,1006,SE,37.11,0,0
2012-8-17,20,148,22,26,1006,SE,41.13,0,0
2012-8-17,21,145,22,26,1007,SE,45.15,0,0
2012-8-17,22,166,22,26,1007,SE,48.28,0,0
2012-8-17,23,185,22,25,1007,SE,51.41,0,0
2012-8-18,0,206,22,25,1007,SE,55.43,0,1
2012-8-18,1,192,23,24,1006,SE,58.56,0,2
2012-8-18,2,202,23,24,1007,SE,62.58,0,3
2012-8-18,3,198,23,24,1007,SE,64.37,0,4
2012-8-18,4,186,23,23,1006,SE,66.16,0,0
2012-8-18,5,153,22,23,1007,SE,67.95,0,0
2012-8-18,6,140,22,23,1007,SE,69.74,0,0
2012-8-18,7,153,22,23,1007,SE,71.53,0,0
2012-8-18,8,182,22,24,1007,SE,73.32,0,0
2012-8-18,9,182,23,25,1007,SE,75.11,0,0
2012-8-18,10,190,23,26,1007,cv,0.89,0,0
2012-8-18,11,NA,23,26,1007,cv,1.78,0,0
2012-8-18,12,NA,23,27,1006,SE,1.79,0,0
2012-8-18,13,NA,23,27,1006,SE,3.58,0,0
2012-8-18,14,NA,23,27,1006,SE,5.37,0,0
2012-8-18,15,NA,23,26,1006,SE,7.16,0,1
2012-8-18,16,NA,24,26,1006,cv,0.89,0,2
2012-8-18,17,NA,24,25,1006,NE,1.79,0,3
2012-8-18,18,NA,22,24,1005,SE,1.79,0,0
2012-8-18,19,NA,23,23,1005,cv,0.89,0,0
2012-8-18,20,NA,22,23,1006,cv,1.78,0,0
2012-8-18,21,NA,22,23,1007,SE,0.89,0,0
2012-8-18,22,NA,23,23,1007,SE,1.78,0,0
2012-8-18,23,NA,22,22,1007,cv,0.89,0,0
2012-8-19,0,NA,22,22,1007,NW,3.13,0,0
2012-8-19,1,NA,21,21,1006,NW,4.92,0,0
2012-8-19,2,NA,21,22,1007,NE,1.79,0,0
2012-8-19,3,NA,21,21,1007,cv,0.89,0,0
2012-8-19,4,NA,20,20,1007,SE,0.89,0,0
2012-8-19,5,NA,18,18,1007,cv,0.89,0,0
2012-8-19,6,NA,19,19,1008,NW,0.89,0,0
2012-8-19,7,NA,21,21,1008,NW,2.68,0,0
2012-8-19,8,NA,22,22,1008,cv,0.89,0,0
2012-8-19,9,NA,19,27,1008,NE,3.13,0,0
2012-8-19,10,NA,16,28,1008,NE,7.15,0,0
2012-8-19,11,NA,17,29,1008,NE,8.94,0,0
2012-8-19,12,NA,16,30,1007,SE,1.79,0,0
2012-8-19,13,NA,15,31,1006,SE,4.92,0,0
2012-8-19,14,NA,15,31,1006,cv,1.79,0,0
2012-8-19,15,NA,17,31,1005,SE,1.79,0,0
2012-8-19,16,NA,20,30,1005,SE,5.81,0,0
2012-8-19,17,NA,19,30,1005,SE,9.83,0,0
2012-8-19,18,NA,20,29,1004,SE,12.96,0,0
2012-8-19,19,NA,19,28,1004,SE,16.09,0,0
2012-8-19,20,NA,20,25,1005,SE,17.88,0,0
2012-8-19,21,NA,22,24,1005,SE,19.67,0,0
2012-8-19,22,NA,22,23,1006,SE,20.56,0,0
2012-8-19,23,NA,22,24,1006,SE,22.35,0,0
2012-8-20,0,NA,23,24,1006,SE,24.14,0,0
2012-8-20,1,NA,23,24,1005,SE,25.93,0,0
2012-8-20,2,NA,23,24,1005,SE,29.06,0,0
2012-8-20,3,NA,23,23,1005,SE,30.85,0,0
2012-8-20,4,NA,22,23,1005,SE,32.64,0,0
2012-8-20,5,NA,22,23,1005,NE,0.89,0,0
2012-8-20,6,NA,22,23,1005,SE,1.79,0,0
2012-8-20,7,NA,23,23,1005,SE,3.58,0,0
2012-8-20,8,NA,23,24,1006,SE,5.37,0,0
2012-8-20,9,NA,23,24,1006,NE,3.13,0,0
2012-8-20,10,NA,24,27,1006,SE,1.79,0,0
2012-8-20,11,NA,23,28,1006,cv,0.89,0,0
2012-8-20,12,NA,24,29,1005,NE,1.79,0,0
2012-8-20,13,NA,24,30,1005,cv,0.89,0,0
2012-8-20,14,NA,23,30,1004,NE,1.79,0,0
2012-8-20,15,NA,23,31,1004,cv,0.89,0,0
2012-8-20,16,NA,23,29,1004,cv,1.78,0,0
2012-8-20,17,NA,20,24,1005,NE,1.79,0,1
2012-8-20,18,NA,21,23,1006,cv,0.89,0,0
2012-8-20,19,NA,20,24,1006,NE,3.13,0,0
2012-8-20,20,NA,18,24,1008,NE,6.26,0,0
2012-8-20,21,NA,15,25,1008,NE,11.18,0,0
2012-8-20,22,NA,17,23,1009,NW,3.13,0,0
2012-8-20,23,NA,16,23,1009,NW,6.26,0,0
2012-8-21,0,NA,14,23,1010,NW,11.18,0,0
2012-8-21,1,NA,11,23,1010,NW,14.31,0,0
2012-8-21,2,NA,11,22,1011,NW,17.44,0,0
2012-8-21,3,NA,11,21,1012,NW,20.57,0,0
2012-8-21,4,NA,12,20,1012,NW,22.36,0,0
2012-8-21,5,NA,11,18,1012,NW,25.49,0,0
2012-8-21,6,NA,10,19,1013,NW,28.62,0,0
2012-8-21,7,NA,13,22,1014,NW,30.41,0,0
2012-8-21,8,NA,13,24,1014,NW,33.54,0,0
2012-8-21,9,NA,12,25,1015,NW,37.56,0,0
2012-8-21,10,NA,12,26,1015,NE,3.13,0,0
2012-8-21,11,NA,10,27,1015,NE,6.26,0,0
2012-8-21,12,NA,9,27,1014,NE,10.28,0,0
2012-8-21,13,3,7,27,1014,cv,3.13,0,0
2012-8-21,14,5,10,29,1013,cv,4.92,0,0
2012-8-21,15,8,8,29,1013,cv,8.05,0,0
2012-8-21,16,8,9,28,1013,cv,9.84,0,0
2012-8-21,17,12,7,28,1012,SE,3.13,0,0
2012-8-21,18,5,10,26,1012,SE,8.05,0,0
2012-8-21,19,20,11,24,1013,SE,11.18,0,0
2012-8-21,20,23,13,21,1013,SE,12.97,0,0
2012-8-21,21,28,15,20,1014,SE,14.76,0,0
2012-8-21,22,25,15,19,1014,cv,0.89,0,0
2012-8-21,23,29,15,19,1014,cv,1.78,0,0
2012-8-22,0,36,15,17,1015,NE,1.79,0,0
2012-8-22,1,42,15,16,1015,NW,3.13,0,0
2012-8-22,2,24,14,16,1015,cv,0.89,0,0
2012-8-22,3,10,13,15,1016,NW,1.79,0,0
2012-8-22,4,9,12,15,1016,NW,3.58,0,0
2012-8-22,5,13,12,15,1017,NE,1.79,0,0
2012-8-22,6,15,12,14,1018,NW,3.13,0,0
2012-8-22,7,21,11,19,1018,NW,7.15,0,0
2012-8-22,8,21,8,23,1018,NW,10.28,0,0
2012-8-22,9,13,7,24,1018,cv,0.89,0,0
2012-8-22,10,13,5,25,1018,cv,1.78,0,0
2012-8-22,11,9,5,26,1018,cv,2.67,0,0
2012-8-22,12,6,3,27,1017,cv,3.56,0,0
2012-8-22,13,8,1,27,1016,NE,1.79,0,0
2012-8-22,14,11,4,28,1015,SE,3.13,0,0
2012-8-22,15,17,3,28,1015,SE,6.26,0,0
2012-8-22,16,22,2,28,1014,SE,11.18,0,0
2012-8-22,17,24,5,27,1014,SE,15.2,0,0
2012-8-22,18,22,6,26,1013,SE,19.22,0,0
2012-8-22,19,23,7,24,1014,SE,23.24,0,0
2012-8-22,20,17,10,22,1015,SE,26.37,0,0
2012-8-22,21,29,13,20,1015,SE,28.16,0,0
2012-8-22,22,35,15,19,1016,cv,0.89,0,0
2012-8-22,23,36,13,18,1016,SE,1.79,0,0
2012-8-23,0,40,13,17,1016,SE,3.58,0,0
2012-8-23,1,47,13,17,1016,SE,5.37,0,0
2012-8-23,2,63,14,16,1016,SE,7.16,0,0
2012-8-23,3,67,13,16,1016,cv,0.89,0,0
2012-8-23,4,81,13,17,1015,SE,1.79,0,0
2012-8-23,5,87,12,14,1015,NE,1.79,0,0
2012-8-23,6,82,13,15,1016,cv,0.89,0,0
2012-8-23,7,84,14,17,1016,cv,1.78,0,0
2012-8-23,8,91,14,19,1016,cv,2.67,0,0
2012-8-23,9,98,15,21,1016,SE,1.79,0,0
2012-8-23,10,100,15,24,1016,cv,0.89,0,0
2012-8-23,11,105,16,26,1015,cv,1.78,0,0
2012-8-23,12,110,15,27,1015,SE,3.13,0,0
2012-8-23,13,97,16,28,1014,cv,1.79,0,0
2012-8-23,14,88,17,29,1013,SE,3.13,0,0
2012-8-23,15,70,15,29,1013,SE,7.15,0,0
2012-8-23,16,65,16,29,1012,SE,12.07,0,0
2012-8-23,17,77,15,29,1012,SE,16.09,0,0
2012-8-23,18,76,16,27,1012,SE,21.01,0,0
2012-8-23,19,69,15,26,1013,SE,25.93,0,0
2012-8-23,20,65,16,24,1013,SE,27.72,0,0
2012-8-23,21,66,17,23,1014,SE,29.51,0,0
2012-8-23,22,62,16,21,1014,SE,31.3,0,0
2012-8-23,23,63,17,20,1014,cv,0.89,0,0
2012-8-24,0,66,17,20,1014,SE,0.89,0,0
2012-8-24,1,71,17,19,1014,SE,2.68,0,0
2012-8-24,2,73,17,18,1014,cv,0.89,0,0
2012-8-24,3,81,17,18,1013,cv,1.78,0,0
2012-8-24,4,88,17,18,1014,cv,2.67,0,0
2012-8-24,5,101,16,17,1014,NE,0.89,0,0
2012-8-24,6,110,17,17,1014,NE,1.78,0,0
2012-8-24,7,110,18,19,1015,NE,2.67,0,0
2012-8-24,8,124,18,21,1015,cv,0.89,0,0
2012-8-24,9,143,18,23,1015,cv,1.78,0,0
2012-8-24,10,156,18,25,1015,cv,2.67,0,0
2012-8-24,11,125,16,27,1015,cv,4.46,0,0
2012-8-24,12,65,11,29,1014,SE,4.02,0,0
2012-8-24,13,66,11,29,1013,SE,8.04,0,0
2012-8-24,14,62,10,30,1013,SE,12.06,0,0
2012-8-24,15,59,10,30,1012,SE,15.19,0,0
2012-8-24,16,52,11,29,1012,SE,19.21,0,0
2012-8-24,17,56,11,29,1012,SE,23.23,0,0
2012-8-24,18,50,12,27,1012,SE,27.25,0,0
2012-8-24,19,59,13,25,1012,SE,29.04,0,0
2012-8-24,20,71,14,22,1012,SE,30.83,0,0
2012-8-24,21,80,16,21,1013,cv,0.89,0,0
2012-8-24,22,84,17,20,1013,SE,1.79,0,0
2012-8-24,23,103,16,20,1013,SE,4.92,0,0
2012-8-25,0,90,16,21,1013,SE,8.05,0,0
2012-8-25,1,104,16,20,1013,SE,9.84,0,0
2012-8-25,2,104,16,19,1013,SE,11.63,0,0
2012-8-25,3,102,16,18,1013,SE,13.42,0,0
2012-8-25,4,108,16,18,1013,SE,15.21,0,0
2012-8-25,5,117,16,17,1013,cv,0.89,0,0
2012-8-25,6,143,16,17,1013,NE,0.89,0,0
2012-8-25,7,143,17,19,1013,cv,0.89,0,0
2012-8-25,8,149,17,21,1013,cv,1.78,0,0
2012-8-25,9,146,18,23,1013,cv,2.67,0,0
2012-8-25,10,154,18,25,1013,cv,3.56,0,0
2012-8-25,11,151,17,27,1013,cv,4.45,0,0
2012-8-25,12,149,17,27,1012,SE,1.79,0,0
2012-8-25,13,126,17,28,1012,cv,1.79,0,0
2012-8-25,14,128,15,29,1011,SE,4.02,0,0
2012-8-25,15,120,14,29,1011,SE,7.15,0,0
2012-8-25,16,118,15,29,1010,SE,11.17,0,0
2012-8-25,17,117,16,28,1010,SE,15.19,0,0
2012-8-25,18,123,16,27,1010,SE,18.32,0,0
2012-8-25,19,131,17,25,1010,SE,21.45,0,0
2012-8-25,20,127,17,24,1011,SE,23.24,0,0
2012-8-25,21,121,17,24,1011,SE,25.03,0,0
2012-8-25,22,113,17,23,1011,SE,26.82,0,0
2012-8-25,23,114,19,22,1011,SE,27.71,0,0
2012-8-26,0,120,18,21,1011,SE,28.6,0,0
2012-8-26,1,133,18,20,1011,cv,0.89,0,0
2012-8-26,2,140,18,21,1011,SE,1.79,0,0
2012-8-26,3,151,18,20,1011,cv,0.89,0,0
2012-8-26,4,178,18,20,1011,cv,1.78,0,0
2012-8-26,5,174,18,20,1011,cv,2.67,0,0
2012-8-26,6,180,18,19,1011,cv,3.56,0,0
2012-8-26,7,185,18,20,1012,cv,4.45,0,0
2012-8-26,8,180,19,23,1012,NW,1.79,0,0
2012-8-26,9,169,19,25,1012,SE,1.79,0,0
2012-8-26,10,153,18,26,1011,SE,3.58,0,0
2012-8-26,11,158,18,26,1011,SE,5.37,0,0
2012-8-26,12,160,19,29,1011,SE,8.5,0,0
2012-8-26,13,161,17,29,1010,SE,12.52,0,0
2012-8-26,14,159,18,29,1009,SE,16.54,0,0
2012-8-26,15,146,17,29,1009,SE,19.67,0,0
2012-8-26,16,145,19,29,1009,SE,23.69,0,0
2012-8-26,17,156,19,29,1009,SE,26.82,0,0
2012-8-26,18,166,19,27,1009,SE,28.61,0,0
2012-8-26,19,172,19,26,1009,SE,31.74,0,0
2012-8-26,20,149,20,26,1010,SE,34.87,0,0
2012-8-26,21,140,20,25,1010,SE,38,0,0
2012-8-26,22,134,20,25,1010,SE,41.13,0,0
2012-8-26,23,128,21,24,1010,SE,42.92,0,0
2012-8-27,0,125,21,24,1010,cv,0.89,0,0
2012-8-27,1,102,22,24,1010,SE,1.79,0,0
2012-8-27,2,93,22,24,1010,cv,0.89,0,0
2012-8-27,3,93,22,24,1010,SE,1.79,0,1
2012-8-27,4,93,22,23,1010,SE,3.58,0,2
2012-8-27,5,71,22,23,1010,cv,0.89,0,3
2012-8-27,6,74,22,23,1010,cv,1.78,0,0
2012-8-27,7,81,22,23,1010,SE,1.79,0,0
2012-8-27,8,80,22,23,1010,SE,3.58,0,0
2012-8-27,9,73,22,24,1010,SE,5.37,0,0
2012-8-27,10,56,22,25,1010,cv,0.89,0,0
2012-8-27,11,48,22,26,1010,SE,1.79,0,0
2012-8-27,12,46,21,28,1009,SE,3.58,0,0
2012-8-27,13,47,21,28,1009,SE,5.37,0,0
2012-8-27,14,48,22,29,1009,SE,7.16,0,0
2012-8-27,15,44,22,29,1008,SE,10.29,0,0
2012-8-27,16,62,21,29,1008,SE,13.42,0,0
2012-8-27,17,59,21,28,1008,SE,16.55,0,0
2012-8-27,18,56,22,27,1008,SE,20.57,0,0
2012-8-27,19,56,21,25,1008,SE,22.36,0,0
2012-8-27,20,43,22,25,1009,SE,25.49,0,0
2012-8-27,21,49,22,24,1009,SE,27.28,0,0
2012-8-27,22,54,22,24,1009,SE,29.07,0,0
2012-8-27,23,55,22,24,1008,SE,30.86,0,0
2012-8-28,0,68,22,24,1008,SE,32.65,0,0
2012-8-28,1,64,22,23,1008,cv,0.89,0,0
2012-8-28,2,68,22,23,1007,cv,1.78,0,0
2012-8-28,3,72,22,23,1007,SE,1.79,0,0
2012-8-28,4,80,22,22,1006,cv,0.45,0,0
2012-8-28,5,83,21,21,1006,NE,0.89,0,0
2012-8-28,6,83,22,22,1006,NW,1.79,0,0
2012-8-28,7,83,22,22,1006,NW,3.58,0,0
2012-8-28,8,92,22,24,1006,cv,0.89,0,0
2012-8-28,9,83,22,26,1005,NW,3.13,0,0
2012-8-28,10,76,22,28,1004,NE,1.79,0,0
2012-8-28,11,88,21,29,1003,cv,0.89,0,0
2012-8-28,12,80,21,31,1002,NE,1.79,0,0
2012-8-28,13,78,21,32,1001,cv,1.79,0,0
2012-8-28,14,64,19,33,1000,cv,2.68,0,0
2012-8-28,15,57,20,33,999,NE,1.79,0,0
2012-8-28,16,55,19,33,999,SE,1.79,0,0
2012-8-28,17,56,17,34,998,NW,3.13,0,0
2012-8-28,18,75,19,32,998,SE,3.13,0,0
2012-8-28,19,105,21,31,998,SE,7.15,0,0
2012-8-28,20,115,22,28,999,SE,8.94,0,0
2012-8-28,21,118,23,26,1000,cv,0.89,0,0
2012-8-28,22,128,23,25,1000,cv,1.78,0,0
2012-8-28,23,145,23,25,1000,SE,3.13,0,0
2012-8-29,0,154,23,26,1000,SE,6.26,0,0
2012-8-29,1,157,23,24,1001,cv,0.89,0,0
2012-8-29,2,161,23,24,1001,SE,0.89,0,0
2012-8-29,3,143,22,23,1002,NW,1.79,0,0
2012-8-29,4,153,22,23,1002,NW,3.58,0,0
2012-8-29,5,149,21,23,1003,NW,5.37,0,0
2012-8-29,6,115,21,22,1004,NW,7.16,0,0
2012-8-29,7,64,22,23,1004,NW,10.29,0,0
2012-8-29,8,61,21,27,1005,NW,14.31,0,0
2012-8-29,9,42,20,30,1006,NW,19.23,0,0
2012-8-29,10,41,18,31,1006,NE,3.13,0,0
2012-8-29,11,35,17,33,1006,NW,4.02,0,0
2012-8-29,12,29,17,34,1006,NW,8.04,0,0
2012-8-29,13,26,15,34,1005,NE,4.02,0,0
2012-8-29,14,29,16,35,1005,NE,7.15,0,0
2012-8-29,15,24,17,35,1005,SE,3.13,0,0
2012-8-29,16,38,21,33,1005,SE,6.26,0,0
2012-8-29,17,63,23,31,1005,SE,10.28,0,0
2012-8-29,18,115,23,31,1005,SE,13.41,0,0
2012-8-29,19,123,24,29,1006,SE,15.2,0,0
2012-8-29,20,160,24,28,1007,cv,0.89,0,0
2012-8-29,21,175,23,27,1008,cv,1.78,0,0
2012-8-29,22,205,23,27,1008,SE,1.79,0,0
2012-8-29,23,229,22,26,1009,SE,4.92,0,0
2012-8-30,0,245,22,25,1009,SE,5.81,0,0
2012-8-30,1,260,22,24,1009,NE,1.79,0,0
2012-8-30,2,268,22,24,1009,cv,0.89,0,0
2012-8-30,3,266,22,24,1009,SE,0.89,0,0
2012-8-30,4,281,22,23,1009,NE,0.89,0,0
2012-8-30,5,286,22,23,1009,SE,0.89,0,0
2012-8-30,6,301,22,23,1009,NE,0.89,0,0
2012-8-30,7,302,22,25,1010,NE,1.78,0,0
2012-8-30,8,277,23,26,1010,cv,0.89,0,0
2012-8-30,9,252,22,28,1010,cv,1.78,0,0
2012-8-30,10,242,23,29,1010,cv,2.67,0,0
2012-8-30,11,231,23,30,1010,cv,3.56,0,0
2012-8-30,12,232,24,31,1009,SE,1.79,0,0
2012-8-30,13,239,23,32,1008,SE,3.58,0,0
2012-8-30,14,233,23,33,1008,SE,6.71,0,0
2012-8-30,15,197,22,33,1007,SE,10.73,0,0
2012-8-30,16,195,21,33,1008,SE,14.75,0,0
2012-8-30,17,170,22,32,1008,SE,18.77,0,0
2012-8-30,18,176,22,31,1008,SE,20.56,0,0
2012-8-30,19,213,23,29,1008,SE,22.35,0,0
2012-8-30,20,224,23,27,1009,cv,0.89,0,0
2012-8-30,21,229,23,27,1009,SE,0.89,0,0
2012-8-30,22,215,24,26,1009,SE,1.78,0,0
2012-8-30,23,204,24,26,1009,SE,2.67,0,0
2012-8-31,0,194,24,25,1010,SE,3.56,0,0
2012-8-31,1,188,24,26,1010,SE,5.35,0,0
2012-8-31,2,197,24,25,1010,SE,7.14,0,0
2012-8-31,3,206,24,25,1010,SE,8.93,0,0
2012-8-31,4,207,23,25,1010,SE,10.72,0,0
2012-8-31,5,212,23,24,1010,SE,12.51,0,0
2012-8-31,6,232,23,24,1011,cv,0.89,0,0
2012-8-31,7,240,24,25,1011,NE,0.89,0,0
2012-8-31,8,245,24,26,1011,SE,1.79,0,0
2012-8-31,9,242,24,27,1011,SE,3.58,0,0
2012-8-31,10,230,24,29,1012,cv,0.89,0,0
2012-8-31,11,179,24,30,1011,SE,3.13,0,0
2012-8-31,12,159,23,31,1011,SE,7.15,0,0
2012-8-31,13,142,22,32,1011,SE,11.17,0,0
2012-8-31,14,142,21,32,1010,SE,16.09,0,0
2012-8-31,15,145,21,32,1009,SE,20.11,0,0
2012-8-31,16,135,22,32,1009,SE,24.13,0,0
2012-8-31,17,143,23,31,1009,SE,27.26,0,0
2012-8-31,18,150,23,30,1009,SE,30.39,0,0
2012-8-31,19,166,22,29,1010,SE,34.41,0,0
2012-8-31,20,160,23,27,1010,SE,36.2,0,0
2012-8-31,21,169,23,26,1011,cv,0.89,0,0
2012-8-31,22,180,23,26,1011,SE,3.13,0,0
2012-8-31,23,188,23,27,1011,SE,4.92,0,0
2012-9-1,0,196,23,26,1011,cv,0.89,0,0
2012-9-1,1,205,23,25,1011,SE,1.79,0,0
2012-9-1,2,196,24,25,1011,SE,3.58,0,0
2012-9-1,3,192,23,25,1011,SE,5.37,0,0
2012-9-1,4,183,22,23,1011,cv,0.89,0,0
2012-9-1,5,186,23,24,1010,SE,1.79,0,0
2012-9-1,6,203,23,23,1011,cv,0.89,0,0
2012-9-1,7,204,24,25,1011,cv,1.78,0,0
2012-9-1,8,206,24,25,1011,SE,1.79,0,0
2012-9-1,9,202,24,27,1011,SE,3.58,0,0
2012-9-1,10,207,24,28,1011,SE,5.37,0,0
2012-9-1,11,179,24,30,1011,SE,7.16,0,0
2012-9-1,12,173,23,30,1010,SE,10.29,0,0
2012-9-1,13,166,23,30,1010,SE,13.42,0,0
2012-9-1,14,141,23,29,1009,SE,15.21,0,1
2012-9-1,15,114,22,25,1009,NE,1.79,0,0
2012-9-1,16,124,22,23,1009,NW,3.13,0,1
